id1,id2,sign
1908,4389,1
1908,4444,1
1910,23,1
1910,499,1
1910,945,1
1910,1509,1
1910,1698,1
1910,1745,1
1910,1785,1
1910,1863,-1
1910,1868,1
1910,1912,1
1910,1913,1
1910,1919,1
1910,1920,1
1910,1923,1
1911,1809,1
1912,1273,-1
1912,1910,1
1913,3,1
1913,7,1
1913,16,1
1913,39,-1
1913,498,1
1913,945,1
1913,967,1
1913,1138,1
1913,1287,-1
1913,1294,1
1913,1308,1
1913,1319,1
1913,1322,1
1913,1432,1
1913,1482,1
1913,1594,1
1913,1607,1
1913,1616,1
1913,1643,1
1913,1684,1
1913,1715,-1
1913,1785,1
1913,1795,-1
1913,1846,1
1913,1868,1
1913,1899,1
1913,1910,1
1913,1943,1
1913,1951,1
1913,1955,1
1913,1962,1
1913,1980,1
1913,1986,1
1913,2010,1
1913,2012,1
1913,2031,1
1913,2082,1
1913,2129,1
1913,2199,1
1913,2225,1
1913,2571,1
1913,3544,1
1913,3548,1
1913,3594,1
1913,3618,1
1913,3773,1
1913,5649,1
1913,5661,1
1913,5668,1
1914,93,1
1914,1915,1
1915,1914,1
1917,1715,1
1918,23,1
1918,498,1
1918,1234,1
1918,1715,1
1918,1785,1
1918,1955,1
1918,2135,-1
1918,2335,1
1918,2571,1
1918,3537,1
1918,4242,1
1918,4328,1
1918,4465,1
1918,4470,1
1919,1715,1
1919,1868,1
1919,1910,1
1920,23,1
1920,1234,1
1920,1601,1
1920,1715,1
1920,1910,1
1921,1169,1
1921,1234,1
1922,1672,1
1922,1894,1
1923,23,1
1923,1809,1
1923,1910,1
1923,1924,1
1924,23,1
1924,1787,1
1924,1923,1
1924,1940,1
1925,1874,1
1926,23,1
1926,858,1
1926,884,1
1926,1624,1
1926,1715,1
1926,1809,1
1926,2571,1
1927,10,1
1927,1897,1
1929,3,1
1929,5,1
1929,93,1
1929,1273,1
1929,1678,1
1929,1899,1
1930,17,1
1931,1169,1
1932,7,1
1932,499,1
1932,1271,1
1932,1319,-1
1932,1787,1
1932,2232,1
1933,1234,1
1934,1715,1
1934,1937,1
1935,945,1
1935,1643,1
1935,1899,1
1936,7,1
1936,1406,1
1936,1846,1
1936,1867,1
1936,1952,1
1936,1980,1
1936,2010,1
1936,2055,1
1936,4434,1
1937,7,1
1937,1222,1
1937,1594,1
1937,1778,1
1937,1843,1
1937,1878,1
1937,1885,1
1937,1934,1
1937,2086,1
1937,2341,1
1937,2571,1
1937,3091,1
1937,3399,1
1937,3521,1
1937,4018,1
1937,4215,1
1938,5,1
1938,1846,1
1938,2074,1
1939,23,1
1939,499,1
1939,1564,1
1939,1787,1
1940,297,1
1940,1197,1
1940,1778,1
1940,1862,1
1940,1924,1
1940,1944,1
1941,1787,1
1942,7,1
1942,32,1
1942,36,1
1942,38,1
1942,145,1
1942,479,1
1942,541,1
1942,684,-1
1942,967,1
1942,1046,1
1942,1355,1
1942,1545,1
1942,1726,1
1942,1745,1
1942,1785,1
1942,1949,1
1942,1952,1
1942,1980,1
1942,1990,1
1942,2006,1
1942,2125,1
1942,2386,1
1942,2427,1
1942,2430,-1
1942,2551,1
1942,2569,1
1942,2571,1
1942,2701,1
1942,2710,1
1942,2778,1
1942,2902,1
1942,2957,1
1942,3000,1
1942,3006,1
1942,3011,1
1942,3026,1
1942,3049,1
1942,3283,1
1942,3537,1
1942,3617,1
1942,3630,1
1942,3638,1
1942,3724,1
1942,3759,1
1942,3772,1
1942,3790,1
1942,3793,1
1942,3801,1
1942,3860,1
1942,3862,1
1942,3868,1
1942,3889,1
1942,3891,-1
1942,3905,1
1942,3908,1
1942,3918,1
1942,3920,1
1942,3931,1
1942,3940,-1
1942,3955,1
1942,3960,1
1942,4066,1
1942,4071,1
1942,4089,1
1942,4117,1
1942,4144,1
1942,4169,1
1942,4268,1
1942,4283,1
1942,4327,1
1942,4406,1
1942,4444,1
1942,4692,1
1942,4733,1
1942,4932,1
1942,5141,1
1942,5444,1
1942,5504,1
1942,5841,1
1942,5857,1
1942,5858,1
1942,5864,1
1943,499,1
1943,884,1
1943,945,1
1943,1624,1
1943,1787,1
1943,1809,1
1943,1867,1
1943,1913,1
1943,1960,1
1943,2184,1
1943,2225,1
1944,7,1
1944,23,1
1944,58,-1
1944,1169,1
1944,1867,1
1944,1940,1
1944,2010,1
1944,2571,1
1944,3120,1
1944,3399,1
1944,3638,1
1944,3724,1
1944,4303,1
1944,4434,1
1944,4798,1
1944,5252,1
1944,5442,1
1945,1809,1
1946,1634,1
1946,1715,1
1947,1458,1
1948,361,1
1948,1497,1
1948,1949,1
1949,23,1
1949,613,1
1949,1308,1
1949,1715,1
1949,1942,1
1949,1948,1
1949,2677,1
1949,3614,1
1951,7,1
1951,93,1
1951,197,1
1951,945,1
1951,1222,1
1951,1294,1
1951,1662,1
1951,1785,1
1951,1846,1
1951,1913,1
1951,2071,1
1951,2414,1
1951,2511,1
1951,2700,1
1951,2800,1
1951,3242,1
1951,3476,1
1951,3647,-1
1951,4405,-1
1951,4526,-1
1951,4533,-1
1951,4538,-1
1951,4539,-1
1951,4540,-1
1951,4542,-1
1951,4544,-1
1951,4545,-1
1951,4547,-1
1951,4548,-1
1951,4549,-1
1951,4550,-1
1951,4551,-1
1951,4552,-1
1951,4553,-1
1951,4554,-1
1951,4555,-1
1951,4556,-1
1951,4558,-1
1951,4560,-1
1951,4572,-1
1951,4578,-1
1951,4590,-1
1951,4599,-1
1951,4600,-1
1951,4605,-1
1952,7,1
1952,1509,1
1952,1843,1
1952,1936,1
1952,1942,1
1953,1564,1
1955,729,1
1955,1138,1
1955,1537,1
1955,1564,1
1955,1639,1
1955,1692,1
1955,1992,1
1955,1996,1
1955,2011,1
1955,2014,1
1955,2055,1
1955,2086,1
1955,2116,1
1955,2135,1
1955,2234,1
1955,2331,1
1955,2385,1
1955,2510,1
1955,2591,1
1955,2648,1
1955,3306,1
1955,3469,1
1955,3491,1
1955,3637,1
1955,3647,-1
1955,3653,1
1955,3659,-1
1955,3660,-1
1956,1497,1
1957,7,1
1957,1601,1
1958,1246,1
1958,1294,1
1958,1352,1
1958,1785,1
1958,2062,1
1958,2071,1
1958,2225,1
1958,2569,1
1958,2956,1
1958,3358,1
1958,3682,1
1958,3735,1
1958,3801,1
1958,4071,1
1958,4089,1
1959,380,-1
1959,1169,1
1959,1688,1
1959,1867,1
1959,2134,1
1959,2944,1
1959,3032,1
1960,1943,1
1961,1715,1
1962,1234,1
1962,1616,1
1962,1745,1
1962,1785,1
1962,1867,1
1962,1913,1
1962,2073,1
1962,2226,1
1962,2470,1
1963,1867,1
1963,2135,1
1963,2305,1
1963,2675,1
1963,5365,1
1964,1197,1
1964,2193,1
1965,7,1
1965,945,1
1965,1234,1
1965,1453,1
1965,1804,1
1965,1967,1
1966,1234,1
1967,1715,1
1967,1804,1
1967,1968,1
1967,2037,1
1967,2230,1
1969,7,1
1969,1537,1
1969,1626,1
1969,1970,1
1969,1976,1
1969,2331,1
1970,1969,1
1971,23,1
1972,1902,1
1973,1564,1
1974,23,1
1975,945,1
1976,7,1
1976,38,1
1976,259,1
1976,884,1
1976,1662,1
1976,1746,1
1976,1778,1
1976,1785,1
1976,1969,1
1976,2010,1
1976,2033,1
1976,2044,1
1976,2225,1
1976,2238,1
1976,2412,1
1976,2675,1
1976,2894,1
1977,159,1
1977,1273,1
1978,1461,1
1978,1980,1
1979,0,1
1979,3,1
1979,141,1
1979,221,1
1979,259,1
1979,499,1
1979,886,1
1979,1273,1
1979,1294,1
1979,1474,1
1979,1535,1
1979,1662,1
1979,1663,1
1979,1793,1
1979,1824,1
1979,1900,1
1979,1980,1
1979,2129,1
1979,2154,1
1979,2197,1
1979,2200,-1
1979,2225,1
1979,2467,1
1979,2512,1
1980,0,1
1980,3,1
1980,7,1
1980,10,1
1980,16,1
1980,36,1
1980,38,1
1980,141,1
1980,159,1
1980,172,1
1980,297,1
1980,312,1
1980,335,1
1980,467,1
1980,499,1
1980,504,1
1980,680,-1
1980,733,-1
1980,967,1
1980,993,1
1980,994,1
1980,1002,1
1980,1003,1
1980,1143,1
1980,1156,1
1980,1294,1
1980,1357,1
1980,1402,1
1980,1426,1
1980,1455,1
1980,1458,1
1980,1461,1
1980,1482,1
1980,1483,1
1980,1497,-1
1980,1511,1
1980,1526,1
1980,1537,1
1980,1581,1
1980,1594,1
1980,1599,1
1980,1607,1
1980,1613,1
1980,1624,1
1980,1684,1
1980,1692,1
1980,1707,1
1980,1715,-1
1980,1734,1
1980,1745,1
1980,1746,1
1980,1751,1
1980,1763,1
1980,1778,1
1980,1787,1
1980,1805,1
1980,1809,1
1980,1843,1
1980,1846,1
1980,1862,1
1980,1868,1
1980,1878,1
1980,1885,1
1980,1893,1
1980,1899,1
1980,1913,1
1980,1936,1
1980,1942,1
1980,1978,1
1980,1979,1
1980,1990,1
1980,1991,1
1980,2001,1
1980,2006,1
1980,2009,1
1980,2010,1
1980,2015,1
1980,2027,1
1980,2031,-1
1980,2035,1
1980,2038,-1
1980,2039,1
1980,2041,1
1980,2045,1
1980,2047,1
1980,2054,1
1980,2062,1
1980,2066,1
1980,2067,1
1980,2071,1
1980,2076,1
1980,2091,1
1980,2092,1
1980,2115,1
1980,2117,1
1980,2120,1
1980,2123,1
1980,2125,1
1980,2144,1
1980,2154,1
1980,2157,1
1980,2159,1
1980,2160,1
1980,2161,1
1980,2171,1
1980,2182,1
1980,2189,1
1980,2190,-1
1980,2191,1
1980,2208,1
1980,2213,1
1980,2216,1
1980,2225,1
1980,2238,1
1980,2239,1
1980,2243,1
1980,2244,-1
1980,2263,1
1980,2269,1
1980,2279,-1
1980,2280,1
1980,2282,1
1980,2285,1
1980,2286,1
1980,2290,1
1980,2297,1
1980,2298,1
1980,2307,1
1980,2315,1
1980,2328,1
1980,2340,1
1980,2349,1
1980,2363,1
1980,2364,1
1980,2367,1
1980,2368,1
1980,2369,1
1980,2372,1
1980,2376,1
1980,2384,1
1980,2390,1
1980,2396,1
1980,2409,1
1980,2414,1
1980,2421,1
1980,2422,1
1980,2427,1
1980,2430,-1
1980,2450,1
1980,2460,1
1980,2465,1
1980,2470,1
1980,2471,-1
1980,2472,-1
1980,2489,1
1980,2505,1
1980,2513,1
1980,2518,1
1980,2523,1
1980,2528,1
1980,2537,1
1980,2551,1
1980,2563,1
1980,2569,1
1980,2570,1
1980,2571,1
1980,2573,1
1980,2576,1
1980,2578,1
1980,2606,-1
1980,2607,-1
1980,2608,-1
1980,2609,-1
1980,2611,1
1980,2634,1
1980,2642,1
1980,2647,1
1980,2649,1
1980,2651,1
1980,2675,1
1980,2682,1
1980,2683,1
1980,2688,1
1980,2693,1
1980,2697,1
1980,2698,1
1980,2700,1
1980,2701,1
1980,2707,1
1980,2710,1
1980,2713,-1
1980,2717,1
1980,2722,1
1980,2723,1
1980,2726,1
1980,2729,1
1980,2730,1
1980,2734,1
1980,2737,1
1980,2751,1
1980,2754,1
1980,2755,1
1980,2761,1
1980,2768,1
1980,2770,1
1980,2771,1
1980,2778,1
1980,2790,1
1980,2799,1
1980,2800,1
1980,2803,1
1980,2805,-1
1980,2806,1
1980,2810,1
1980,2813,1
1980,2814,1
1980,2823,1
1980,2826,1
1980,2827,1
1980,2840,1
1980,2844,1
1980,2848,1
1980,2863,1
1980,2864,1
1980,2865,1
1980,2876,1
1980,2891,1
1980,2893,1
1980,2896,1
1980,2908,1
1980,2919,1
1980,2928,1
1980,2935,1
1980,2957,1
1980,2962,1
1980,2966,1
1980,3013,1
1980,3041,1
1980,3059,1
1980,3078,1
1980,3081,1
1980,3091,1
1980,3094,1
1980,3105,1
1980,3116,1
1980,3118,1
1980,3133,1
1980,3142,1
1980,3143,-1
1980,3162,1
1980,3171,1
1980,3189,-1
1980,3190,1
1980,3193,1
1980,3197,1
1980,3214,1
1980,3231,-1
1980,3233,1
1980,3234,1
1980,3240,1
1980,3245,1
1980,3261,1
1980,3270,-1
1980,3284,1
1980,3292,1
1980,3303,1
1980,3307,1
1980,3309,1
1980,3311,1
1980,3326,1
1980,3332,1
1980,3333,1
1980,3344,1
1980,3346,1
1980,3349,1
1980,3356,1
1980,3358,1
1980,3363,1
1980,3369,1
1980,3384,1
1980,3388,1
1980,3398,1
1980,3440,1
1980,3469,1
1980,3498,1
1980,3508,1
1980,3552,1
1980,3554,1
1980,3618,1
1980,3647,-1
1980,3659,-1
1980,3660,-1
1980,3662,-1
1981,1715,1
1981,1722,1
1983,1715,1
1984,1650,1
1986,230,1
1986,302,1
1986,945,1
1986,1154,1
1986,1287,1
1986,1402,1
1986,1432,1
1986,1571,1
1986,1639,1
1986,1793,1
1986,1955,1
1986,1988,1
1986,2551,1
1988,2135,1
1988,2243,1
1988,2252,1
1988,3004,1
1988,4113,1
1989,159,1
1989,1867,1
1989,2071,1
1989,2255,1
1989,2651,1
1989,4089,1
1989,4169,1
1989,4701,1
1990,3,1
1990,7,1
1990,32,1
1990,38,1
1990,66,1
1990,81,-1
1990,127,1
1990,145,1
1990,150,1
1990,259,1
1990,297,1
1990,434,1
1990,491,1
1990,498,-1
1990,542,1
1990,851,1
1990,945,-1
1990,967,1
1990,1197,1
1990,1272,1
1990,1294,1
1990,1308,-1
1990,1319,1
1990,1509,1
1990,1535,1
1990,1571,1
1990,1589,1
1990,1594,1
1990,1616,1
1990,1736,-1
1990,1778,1
1990,1785,1
1990,1889,1
1990,1894,1
1990,1899,1
1990,1942,1
1990,1980,-1
1990,1989,-1
1990,2006,1
1990,2010,1
1990,2029,1
1990,2031,1
1990,2071,1
1990,2101,1
1990,2115,1
1990,2123,1
1990,2125,1
1990,2128,1
1990,2135,1
1990,2154,1
1990,2170,1
1990,2198,1
1990,2243,1
1990,2256,1
1990,2263,1
1990,2323,1
1990,2430,-1
1990,2456,1
1990,2569,1
1990,2638,1
1990,2778,1
1990,2800,1
1990,2805,-1
1990,2806,1
1990,2818,1
1990,2826,-1
1990,2863,1
1990,2877,-1
1990,2878,-1
1990,2894,1
1990,2944,1
1990,2956,-1
1990,2972,1
1990,3006,-1
1990,3091,-1
1990,3172,-1
1990,3215,1
1990,3218,1
1990,3219,1
1990,3242,1
1990,3305,1
1990,3309,1
1990,3339,1
1990,3347,1
1990,3348,1
1990,3382,-1
1990,3399,1
1990,3541,1
1990,3554,-1
1990,3617,1
1990,3622,-1
1990,3626,1
1990,3630,1
1990,3647,-1
1990,3659,-1
1990,3660,-1
1990,3662,-1
1990,3663,-1
1990,3682,1
1990,3735,1
1990,3793,1
1990,3815,1
1990,3891,1
1990,4019,-1
1990,4071,1
1990,4086,1
1990,4169,1
1990,4179,1
1990,4183,1
1990,4238,1
1990,4258,1
1990,4316,1
1990,4378,1
1990,4393,1
1990,4434,1
1990,4436,1
1990,4439,1
1990,4465,1
1990,4478,1
1990,4494,1
1990,4544,-1
1990,4545,-1
1990,4547,-1
1990,4750,1
1990,4799,1
1990,4823,1
1990,4895,-1
1990,4932,1
1990,5058,1
1990,5059,-1
1990,5064,-1
1990,5099,-1
1990,5100,-1
1990,5101,-1
1990,5103,-1
1990,5104,-1
1990,5105,-1
1990,5106,-1
1990,5107,-1
1990,5108,-1
1990,5109,-1
1990,5116,-1
1990,5146,-1
1990,5170,1
1990,5200,1
1990,5309,1
1990,5356,1
1990,5374,-1
1990,5376,1
1990,5382,-1
1990,5388,-1
1990,5392,-1
1990,5393,-1
1990,5411,-1
1990,5414,-1
1990,5432,-1
1990,5466,1
1990,5499,-1
1990,5504,1
1990,5509,1
1990,5740,1
1990,5745,1
1990,5778,1
1990,5791,1
1990,5796,1
1990,5812,1
1990,5821,1
1990,5834,1
1990,5840,1
1990,5841,1
1991,3,1
1991,10,1
1991,150,1
1991,858,1
1991,1154,1
1991,1980,1
1992,1639,1
1993,60,1
1993,938,1
1993,2157,1
1993,2249,1
1993,2651,1
1993,3153,1
1995,1715,1
1995,1867,1
1996,38,1
1996,39,-1
1996,498,1
1996,1287,-1
1996,1308,1
1996,1337,-1
1996,1793,-1
1996,1795,-1
1996,1955,1
1996,2017,1
1996,3850,1
1997,1785,1
1998,331,1
1998,1458,1
1998,4169,1
1998,5263,1
1999,1624,1
1999,1867,1
2000,1785,1
2000,1867,1
2001,1867,1
2001,1980,1
2002,3,1
2002,86,1
2002,93,1
2002,259,1
2002,265,1
2002,945,1
2002,1294,1
2002,1402,1
2002,1571,1
2002,1626,1
2002,1785,1
2002,2003,1
2002,2066,1
2002,2210,1
2002,2265,1
2002,2279,1
2002,2583,1
2002,2732,1
2002,3854,1
2002,3855,1
2002,5326,1
2004,1785,1
2005,1234,1
2005,1785,1
2006,7,1
2006,36,1
2006,66,1
2006,172,1
2006,683,1
2006,945,1
2006,1350,1
2006,1426,1
2006,1497,1
2006,1581,1
2006,1638,1
2006,1684,1
2006,1697,1
2006,1785,1
2006,1861,1
2006,1867,1
2006,1942,1
2006,1980,1
2006,1990,1
2006,2024,1
2006,2063,1
2006,2206,1
2006,2215,1
2006,2238,1
2006,2243,1
2006,2249,1
2006,2511,-1
2006,2519,1
2006,2551,1
2006,2571,1
2006,2778,1
2006,2827,1
2006,2863,1
2006,3116,1
2006,3347,1
2006,3399,1
2006,3603,1
2006,3724,1
2006,3891,1
2006,4058,1
2006,4071,1
2006,4089,1
2006,4119,1
2006,4240,1
2006,4393,1
2006,4406,1
2006,4506,1
2006,4521,1
2006,5309,1
2006,5504,1
2006,5704,1
2006,5819,1
2007,1138,1
2007,1639,1
2007,1813,1
2007,1827,1
2007,2055,1
2007,2089,1
2007,2130,1
2007,3447,1
2007,3491,1
2009,1980,1
2010,0,-1
2010,3,1
2010,16,-1
2010,23,1
2010,93,1
2010,127,1
2010,172,1
2010,183,1
2010,205,1
2010,297,1
2010,477,1
2010,499,1
2010,504,1
2010,589,1
2010,945,1
2010,1234,1
2010,1272,1
2010,1455,1
2010,1458,1
2010,1483,1
2010,1509,1
2010,1511,1
2010,1581,1
2010,1585,1
2010,1589,1
2010,1624,1
2010,1684,1
2010,1710,-1
2010,1778,1
2010,1785,1
2010,1846,1
2010,1867,1
2010,1878,1
2010,1894,1
2010,1899,1
2010,1913,1
2010,1936,1
2010,1944,1
2010,1962,-1
2010,1976,1
2010,1980,-1
2010,1990,1
2010,2012,1
2010,2027,1
2010,2031,-1
2010,2038,-1
2010,2045,1
2010,2058,1
2010,2061,1
2010,2071,1
2010,2082,1
2010,2105,1
2010,2108,1
2010,2110,1
2010,2130,1
2010,2131,1
2010,2135,1
2010,2161,1
2010,2168,1
2010,2170,-1
2010,2198,-1
2010,2199,1
2010,2200,-1
2010,2210,1
2010,2229,1
2010,2233,1
2010,2238,1
2010,2239,1
2010,2251,1
2010,2255,1
2010,2263,1
2010,2268,1
2010,2285,1
2010,2286,1
2010,2304,-1
2010,2351,-1
2010,2365,-1
2010,2379,1
2010,2383,1
2010,2404,1
2010,2436,-1
2010,2445,-1
2010,2460,1
2010,2463,-1
2010,2472,-1
2010,2480,-1
2010,2481,-1
2010,2487,1
2010,2490,1
2010,2495,-1
2010,2496,-1
2010,2497,-1
2010,2498,-1
2010,2499,-1
2010,2500,-1
2010,2501,-1
2010,2502,-1
2010,2503,-1
2010,2515,-1
2010,2522,-1
2010,2526,-1
2010,2527,-1
2010,2529,-1
2010,2530,-1
2010,2531,-1
2010,2532,-1
2010,2534,-1
2010,2544,-1
2010,2547,-1
2010,2548,-1
2010,2549,-1
2010,2554,-1
2010,2555,-1
2010,2557,-1
2010,2558,-1
2010,2559,-1
2010,2560,-1
2010,2566,-1
2010,2567,-1
2010,2569,1
2010,2571,1
2010,2577,-1
2010,2582,-1
2010,2595,-1
2010,2596,-1
2010,2597,-1
2010,2598,-1
2010,2599,-1
2010,2812,-1
2010,2917,1
2010,2934,-1
2010,3270,-1
2010,3347,1
2010,3348,-1
2010,3358,1
2010,3368,1
2010,3396,1
2010,3472,1
2010,3537,1
2010,3618,1
2010,3630,1
2010,3647,-1
2010,3659,-1
2010,3660,-1
2010,3662,-1
2010,3663,-1
2010,3664,1
2010,3686,-1
2010,3687,-1
2010,3688,-1
2010,3689,-1
2010,3690,-1
2010,3691,-1
2010,3692,-1
2010,3693,-1
2010,3694,-1
2010,3695,-1
2010,3696,-1
2010,3704,1
2010,3724,1
2010,3793,1
2010,4028,1
2010,4048,1
2010,4071,1
2010,4084,1
2010,4086,1
2010,4089,1
2010,4169,1
2010,4183,1
2010,4315,1
2010,4393,1
2010,4406,1
2010,4520,1
2010,4521,1
2010,4586,1
2010,5141,1
2010,5351,1
2010,5368,1
2010,5411,1
2010,5414,-1
2010,5502,-1
2010,5588,1
2010,5796,1
2010,5799,1
2010,5843,1
2010,5865,1
2011,1575,1
2011,1955,1
2012,159,1
2012,172,1
2012,331,1
2012,1426,1
2012,1432,1
2012,1526,1
2012,1913,1
2012,2010,1
2012,2055,1
2012,2063,1
2012,2135,1
2012,2248,1
2013,1639,1
2014,23,1
2014,775,1
2014,1560,1
2014,1564,1
2014,1955,1
2014,2023,1
2014,2648,1
2014,2683,1
2014,3012,1
2014,3039,1
2014,3201,1
2014,3647,-1
2014,3969,1
2015,7,1
2015,1234,1
2015,1867,1
2015,1980,1
2016,1051,1
2016,1287,1
2016,1352,1
2016,1526,1
2016,1852,1
2016,2129,1
2016,2238,1
2016,2254,1
2017,189,1
2017,1308,1
2017,1996,1
2017,2885,1
2017,5845,1
2019,498,1
2019,1790,1
2021,1715,1
2021,2571,1
2021,3843,1
2022,1785,1
2023,16,1
2023,1234,1
2023,1564,1
2023,1678,1
2023,2014,1
2023,2025,1
2023,2031,-1
2023,2086,1
2023,2134,1
2023,2180,1
2023,2219,1
2023,2232,1
2023,2252,1
2023,2403,1
2023,2404,1
2023,2420,1
2023,2895,1
2024,380,1
2024,1785,1
2024,2006,1
2025,2023,1
2026,398,1
2027,259,1
2027,1156,1
2027,1352,1
2027,1497,1
2027,1684,1
2027,1852,1
2027,1980,1
2027,2010,1
2027,2028,1
2027,2030,1
2027,2033,-1
2027,2035,1
2027,2046,1
2027,2124,1
2027,2164,-1
2027,2167,1
2027,3726,1
2027,4785,1
2028,2027,1
2029,23,1
2029,1294,1
2029,1843,1
2029,1846,1
2029,1990,1
2029,2037,1
2029,2038,1
2030,2027,1
2030,2035,1
2031,172,1
2031,259,1
2031,312,1
2031,1234,1
2031,1662,1
2031,1785,1
2031,1846,1
2031,1913,1
2031,2023,1
2031,2051,1
2031,2071,1
2031,2078,1
2031,2117,1
2031,2210,1
2031,2275,1
2032,159,1
2032,1761,1
2032,1846,1
2032,2045,1
2033,23,1
2033,36,1
2033,1273,1
2033,1638,1
2033,1976,1
2033,2027,1
2033,2061,1
2034,159,1
2035,1174,1
2035,1980,1
2035,2027,1
2035,2030,1
2036,1234,1
2037,1537,1
2037,1980,1
2037,2029,1
2037,2038,-1
2037,2115,1
2038,2029,1
2038,2037,1
2039,194,1
2039,1684,1
2039,1980,1
2039,2071,1
2040,499,1
2040,1537,1
2041,1867,1
2041,1980,1
2043,1234,1
2044,1684,1
2044,1976,1
2044,2053,1
2045,1003,1
2045,1352,1
2045,1809,1
2045,1843,1
2045,1980,1
2045,2010,1
2045,2032,1
2046,1684,1
2046,2027,1
2046,4240,1
2048,1197,1
2048,2091,1
2049,1197,1
2050,7,1
2050,491,1
2051,1843,1
2051,1962,-1
2051,2569,1
2052,23,1
2053,2044,1
2054,1980,1
2055,230,1
2055,1535,1
2055,1936,1
2055,2007,1
2055,2100,1
2055,2183,1
2055,2234,1
2055,2317,1
2055,2538,1
2055,3043,1
2055,3647,-1
2055,4198,1
2056,1662,1
2057,1684,1
2057,1785,1
2057,2056,1
2058,2010,1
2059,945,1
2060,23,1
2060,259,1
2060,450,1
2060,499,1
2060,1564,1
2060,1791,1
2060,1889,1
2060,1899,1
2060,2065,1
2060,2075,1
2060,2080,1
2060,2085,1
2060,2171,1
2060,2219,1
2060,2251,1
2060,2258,1
2060,2284,1
2060,2287,1
2060,2301,1
2060,2451,1
2060,2710,1
2060,3034,1
2060,3182,1
2060,3269,1
2061,484,1
2061,1785,1
2061,1852,1
2061,2010,1
2061,2033,1
2061,2130,1
2062,23,1
2062,36,1
2062,264,1
2062,537,1
2062,824,1
2062,945,1
2062,967,1
2062,1350,1
2062,1402,1
2062,1638,1
2062,1778,1
2062,1785,1
2062,1869,1
2062,1958,1
2062,1980,1
2062,2071,1
2062,2086,1
2062,2238,1
2062,2329,1
2062,2528,1
2062,2551,1
2062,2569,1
2062,2571,1
2062,2586,1
2062,2778,1
2062,2827,1
2062,2865,1
2062,2891,1
2062,2907,-1
2062,2942,-1
2062,2952,1
2062,2969,-1
2062,3049,1
2062,3078,1
2062,3079,1
2062,3200,1
2062,3291,1
2062,3357,1
2062,3618,1
2062,3638,1
2062,3642,1
2062,3793,1
2062,3812,1
2062,3927,1
2062,4089,1
2062,4091,1
2062,4229,1
2062,4242,1
2062,4308,1
2062,4417,1
2062,4462,1
2062,4494,1
2062,4506,1
2062,4565,1
2062,4880,1
2062,4918,1
2062,5237,-1
2062,5374,1
2062,5488,1
2062,5503,1
2063,945,1
2063,2006,1
2063,2012,1
2063,2090,1
2064,23,1
2064,334,1
2064,576,1
2064,2069,1
2065,1564,1
2065,1790,1
2065,2060,1
2066,3,1
2066,7,1
2066,1511,1
2066,1778,1
2066,1843,1
2066,1980,1
2066,2002,1
2066,2556,1
2066,5326,1
2067,3,1
2067,38,1
2067,183,1
2067,967,1
2067,1273,1
2067,1322,1
2067,1350,1
2067,1352,1
2067,1785,1
2067,1809,1
2067,1980,1
2067,2010,1
2067,2071,1
2067,2082,1
2067,2117,1
2067,2125,1
2067,2225,1
2067,4565,-1
2069,498,1
2069,1138,1
2069,1308,1
2069,1643,1
2069,2064,1
2069,2194,1
2069,2683,1
2069,3339,1
2069,3537,-1
2069,4191,1
2070,23,1
2070,1197,1
2071,3,1
2071,7,1
2071,58,-1
2071,98,1
2071,127,1
2071,172,1
2071,179,1
2071,201,1
2071,259,1
2071,334,1
2071,417,1
2071,484,1
2071,499,1
2071,504,1
2071,542,1
2071,656,-1
2071,793,1
2071,902,-1
2071,945,1
2071,967,1
2071,1222,1
2071,1223,-1
2071,1243,1
2071,1274,1
2071,1294,1
2071,1337,-1
2071,1356,1
2071,1426,1
2071,1537,1
2071,1589,1
2071,1594,1
2071,1616,1
2071,1624,1
2071,1662,1
2071,1684,1
2071,1712,1
2071,1763,1
2071,1774,1
2071,1778,1
2071,1785,1
2071,1799,1
2071,1846,1
2071,1878,1
2071,1893,1
2071,1899,1
2071,1951,1
2071,1958,1
2071,1990,1
2071,2010,1
2071,2039,1
2071,2062,1
2071,2067,1
2071,2115,1
2071,2116,1
2071,2120,1
2071,2129,1
2071,2136,1
2071,2143,1
2071,2144,1
2071,2145,1
2071,2190,-1
2071,2193,1
2071,2195,1
2071,2205,-1
2071,2210,1
2071,2212,1
2071,2214,1
2071,2243,1
2071,2256,1
2071,2269,1
2071,2283,1
2071,2329,1
2071,2334,1
2071,2335,1
2071,2348,1
2071,2349,1
2071,2367,1
2071,2368,1
2071,2372,1
2071,2387,1
2071,2425,1
2071,2430,-1
2071,2468,1
2071,2485,1
2071,2552,1
2071,2562,1
2071,2569,1
2071,2571,1
2071,2589,1
2071,2593,1
2071,2698,1
2071,2699,1
2071,2717,1
2071,2766,1
2071,2799,1
2071,2806,1
2071,2814,1
2071,2832,1
2071,2858,1
2071,2863,1
2071,2864,1
2071,2878,1
2071,2898,1
2071,2916,-1
2071,2929,1
2071,3013,1
2071,3041,1
2071,3059,1
2071,3125,1
2071,3209,1
2071,3217,1
2071,3221,1
2071,3226,1
2071,3242,1
2071,3243,1
2071,3244,1
2071,3250,1
2071,3260,1
2071,3285,1
2071,3329,1
2071,3334,1
2071,3356,1
2071,3358,1
2071,3361,1
